global_seed,timestamp,system_name,model_name,noise_level,library_strategy,optimizer,use_ensemble,threshold,active_curation_threshold,expansion_strategy,split_strategy,discovery_time_s,structural_complexity,canonical_complexity,train_r2,train_mse,test_r2,test_mse,new_traj_r2,new_traj_mse,sim_time_s,sim_r2,sim_mse,equations
35,4/6/2026 1:02,vanderpol,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.07808876,8,9,0.478251573,4.950727511,0.047555735,3.838003525,0.80044898,2.21299593,5.099396944,-0.392610617,2.741786652,x1 + 0.0938896926030625*sin(x1**3)**2; x1*(0.9496989 - x0**2)
36,4/6/2026 1:03,vanderpol,AutoSINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.23417926,8,8,0.643645646,2.60712368,0.201914005,3.005404901,0.999889268,0.001181295,1.382067919,0.999817889,0.000347263,0.9969016397 x1; -1.0022646499 x0 + 1.9942990371 x1 + -1.9912970525 x0**2*x1
36,4/6/2026 1:03,vanderpol,Standard SINDy,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.926447153,309,309,0.645889077,2.580752018,-0.98380556,7.971194461,0.983178656,0.088868145,6.764469385,,,2.4964205227 1 + -1555.8751685710 x0 + 2.0593189585 x0^2 + -0.6713927738 x0 x1 + 0.2555501101 x1^2 + 135.8226963720 x0^3 + -5.3751843970 x0^2 x1 + -3.1647748152 x0 x1^2 + -0.7390638866 x1^3 + 1555.3766698648 1 sin(1 x0) + 0.6455178578 1 cos(1 x1) + 3.8678168012 x0 sin(1 x1) + 0.7723788327 x1 cos(1 x0) + -0.6043324508 x1 sin(1 x1) + -2.0892692883 x1 cos(1 x1) + 146.7134408474 x0^2 sin(1 x0) + -1.0635976453 x0^2 cos(1 x0) + 8.9070984400 x0^2 sin(1 x1) + -3.3168908443 x0^2 cos(1 x1) + -4.3829554010 x0 x1 sin(1 x1) + 10.5110539260 x1^2 sin(1 x0) + -0.4243068671 x1^2 cos(1 x0) + -23.1828199572 x0^3 cos(1 x0) + -1.7988689022 x0^2 x1 sin(1 x0) + 0.6782103807 x0^2 x1 cos(1 x0) + -1.2006001654 x0^2 x1 sin(1 x1) + -2.3895841208 x0^2 x1 cos(1 x1) + -5.6682356571 x0 x1^2 cos(1 x0) + 0.7851944175 x0 x1^2 cos(1 x1) + 0.5090317406 x1^3 cos(1 x0); -171.8851178236 1 + -5657725.8824328287 x0 + -1611.5832614773 x1 + 20.0135287032 x1^2 + 228535.6289665540 x0^3 + 58.1976373759 x0^2 x1 + 52.2966299240 x0 x1^2 + 47.6445208612 x1^3 + 9380028.5226393919 1 sin(1 x0) + 7.0454574773 1 cos(1 x0) + 2995.2666087751 1 sin(1 x1) + 161.7593520370 1 cos(1 x1) + -3722719.9031584896 x0 cos(1 x0) + 406.3756785776 x0 cos(1 x1) + -56.7941675222 x1 cos(1 x0) + 73.4824341754 x1 sin(1 x1) + -1328.4280693669 x1 cos(1 x1) + -558991.6306552668 x0^2 sin(1 x0) + 1.8174508068 x0^2 cos(1 x0) + -116.5960406703 x0^2 sin(1 x1) + 4.0260917926 x0^2 cos(1 x1) + 178.7319508767 x0 x1 sin(1 x1) + -3.9068174685 x0 x1 cos(1 x1) + -19.9780250058 x1^2 sin(1 x0) + 0.3097506044 x1^2 cos(1 x0) + -234.9368011954 x1^2 sin(1 x1) + -12.5518591951 x1^2 cos(1 x1) + 32457.5155225760 x0^3 cos(1 x0) + -0.2166405951 x0^3 sin(1 x1) + -8.0737227803 x0^3 cos(1 x1) + 2.5537805651 x0^2 x1 sin(1 x0) + -6.1828702309 x0^2 x1 cos(1 x0) + 2.5660442531 x0^2 x1 sin(1 x1) + 34.6035755396 x0^2 x1 cos(1 x1) + -1.0964096999 x0 x1^2 sin(1 x0) + 22.4315054145 x0 x1^2 cos(1 x0) + -1.6876481845 x0 x1^2 sin(1 x1) + -26.2677283995 x0 x1^2 cos(1 x1) + 5.9479777094 x1^3 cos(1 x0) + -0.5589367838 x1^3 sin(1 x1) + 18.8582357976 x1^3 cos(1 x1)
36,4/6/2026 1:03,vanderpol,Standard PySR,0.03,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.53490353,7,8,0.482001039,4.90674917,0.050952828,3.649777034,0.800356365,2.213535557,5.074231148,-0.505186308,2.969165764,x1 + sin(x0**4)*0.06325987; x1*(0.94582874 - x0**2)
32,4/6/2026 1:04,vanderpol,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.81484985,12,12,0.511120233,4.873144309,0.136121713,4.981772846,0.999684717,0.003468681,1.715808153,0.998405924,0.003032214,0.9975585177 x1; -0.9958168049 x0 + 1.6672668437 x1 + 0.3289767816 x1*cos(x0) + -1.8369569237 x0**2*x1
32,4/6/2026 1:04,vanderpol,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.778149366,169,169,0.512973786,4.845639522,0.027980087,5.662372396,0.997814193,0.012655675,1.734479904,-0.44790406,2.804752963,4.6475635209 x1 + 0.4286707557 x0^3 + -15.0828055624 1 sin(1 x1) + 1.2597329315 x0 cos(1 x1) + -1.4021040103 x1 cos(1 x0) + 13.4772713361 x1 cos(1 x1) + -0.8513875946 x0^2 sin(1 x0) + -1.0645803485 x0^2 sin(1 x1) + 0.6826989966 x0 x1 sin(1 x0) + -1.2220958566 x0 x1 sin(1 x1) + 1.6646419350 x1^2 sin(1 x0) + 3.9381833224 x1^2 sin(1 x1) + -0.3684404095 x0^3 cos(1 x1) + -0.8304259959 x0 x1^2 cos(1 x0) + 0.4804588484 x0 x1^2 cos(1 x1) + 0.4916344293 x1^3 cos(1 x0) + -0.6350250443 x1^3 cos(1 x1); -1.3526648290 1 + 0.5561365375 x0^2 + 1.0316379783 x0 x1 + 0.8639871534 x1^2 + -5.5110044520 x0^3 + 8.8419429304 x0^2 x1 + 8.3889883008 x0 x1^2 + 1.9680623542 1 cos(1 x0) + 2.5972722321 x0 cos(1 x0) + -1.4449277250 x0 sin(1 x1) + 1.9692555690 x1 cos(1 x0) + 8.1079744015 x0^2 sin(1 x0) + -0.5676102792 x0^2 sin(1 x1) + -14.8645389391 x0 x1 sin(1 x0) + -0.6708718901 x0 x1 sin(1 x1) + 0.3947744157 x0 x1 cos(1 x1) + -13.4883836563 x1^2 sin(1 x0) + -0.9584849939 x1^2 cos(1 x0) + -4.4803691647 x0^3 cos(1 x0) + 6.4599562813 x0^2 x1 cos(1 x0) + -0.7395047640 x0 x1^2 sin(1 x0) + 4.6360993296 x0 x1^2 cos(1 x0)
32,4/6/2026 1:04,vanderpol,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.18399453,8,10,0.384116019,6.938334902,-0.018368182,5.994642268,0.802711452,2.190456901,22.50072384,-3.195674074,8.130353999,x1 + cos(x1**6)*0.010941374; x0**3*(cos(x1) - 1.083194)
33,4/6/2026 1:05,vanderpol,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.84605837,24,24,0.516188969,4.767263924,0.146241094,5.163764272,0.997991373,0.012957633,6.588051558,0.953581895,0.088296172,1.0057713324 x1 + -0.2161622142 sin(x1**3) + 0.3710248693 sin(x1**3)**9; -1.0086767051 x0 + 1.7268388952 x1*cos(x0) + -1.1174048874 x0**2*x1 + 0.2769727717 x1*cos(x0**2)
33,4/6/2026 1:05,vanderpol,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.747918129,292,292,0.519488107,4.71658903,-0.059850133,6.287457701,0.989715453,0.085083164,2.161330938,-11.7635739,24.48386191,49.0849174505 1 + 82.2995415595 x0 + -4.7682068837 x1 + 22.1183477310 x0^2 + 12.3361739813 x0 x1 + -15.7378551759 x1^2 + -9.0856855992 x0^3 + 4.9852479357 x0^2 x1 + -3.5876063629 x0 x1^2 + -82.3238351618 1 sin(1 x0) + 9.0498547902 1 cos(1 x0) + -1.3434726092 1 sin(1 x1) + -55.5030007081 1 cos(1 x1) + -44.1695887255 x0 sin(1 x1) + 0.1131135536 x0 cos(1 x1) + 9.2256635998 x1 cos(1 x0) + -16.0011110255 x1 sin(1 x1) + 0.1101997915 x1 cos(1 x1) + -5.2739373952 x0^2 sin(1 x0) + 0.3802787814 x0^2 cos(1 x0) + -2.2581999445 x0^2 sin(1 x1) + -19.4350755804 x0^2 cos(1 x1) + 10.0559267899 x0 x1 cos(1 x0) + 1.7998618080 x0 x1 sin(1 x1) + 25.0236328940 x0 x1 cos(1 x1) + 3.8184209311 x1^2 sin(1 x0) + 4.1868946050 x1^2 cos(1 x0) + -0.6874139379 x1^2 sin(1 x1) + -0.1646837989 x1^2 cos(1 x1) + 2.2339110825 x0^3 sin(1 x1) + 0.2439631895 x0^3 cos(1 x1) + 1.1937684099 x0^2 x1 sin(1 x0) + 0.0171999533 x0^2 x1 cos(1 x0) + -7.9640206189 x0^2 x1 sin(1 x1) + -0.5063819236 x0 x1^2 cos(1 x0) + 5.3023835607 x0 x1^2 sin(1 x1) + -0.3248816086 x1^3 cos(1 x0) + -0.7898636263 x1^3 sin(1 x1); 1308134.6754419897 x0 + -2.8101002063 x0^2 + 2.6724991060 x0 x1 + 2.1064667524 x1^2 + -52753.8545726577 x0^3 + 18.8416980621 x0^2 x1 + 5.9951663027 x0 x1^2 + -2170215.7713716147 1 sin(1 x0) + 5.5130403476 1 sin(1 x1) + -0.8947656351 1 cos(1 x1) + 862088.3447124063 x0 cos(1 x0) + -1.8204480408 x0 sin(1 x1) + -6.1294926610 x0 cos(1 x1) + -2.1406080688 x1 sin(1 x0) + 0.2460873673 x1 cos(1 x1) + 129639.7155339029 x0^2 sin(1 x0) + -15.4812464529 x0^2 sin(1 x1) + 3.0381167018 x0^2 cos(1 x1) + -15.3182970114 x0 x1 sin(1 x0) + -16.7154899201 x1^2 sin(1 x0) + -2.2069040750 x1^2 cos(1 x0) + -0.2083264959 x1^2 sin(1 x1) + -7548.4326775032 x0^3 cos(1 x0) + 3.5914799168 x0^2 x1 cos(1 x0) + 1.0344833962 x0^2 x1 sin(1 x1) + 2.2947702267 x0^2 x1 cos(1 x1) + -0.8847915532 x0 x1^2 sin(1 x0) + 9.5907087137 x0 x1^2 cos(1 x0) + 0.8718501969 x0 x1^2 cos(1 x1) + -0.2359676655 x1^3 cos(1 x1)
33,4/6/2026 1:05,vanderpol,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.19526529,7,8,0.375072458,7.042863263,0.055394998,5.778137557,0.800928782,2.21030282,5.463350534,-0.380878222,2.718147072,x1 + cos(x0**6)*(-0.011028048); x1*(0.9780128 - x0**2)
34,4/6/2026 1:06,vanderpol,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,19.74395323,12,12,0.511884392,4.865991399,0.148019158,4.45819306,0.999663173,0.003729727,1.59939003,0.996182006,0.007266229,0.9989907910 x1; -0.9981144644 x0 + 1.4613950322 x1 + 0.5348527319 x1*cos(x0) + -1.7551963113 x0**2*x1
34,4/6/2026 1:06,vanderpol,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.621572495,280,280,0.514992718,4.818584371,-0.111338044,5.919333722,0.997491466,0.016704191,1.45219326,0.806579969,0.368028782,-0.2315861195 1 + 343856.1468215705 x0 + -1.7227481413 x0^2 + 0.6297012487 x1^2 + -14072.0348232522 x0^3 + 5.4396499611 x0^2 x1 + 6.9830567656 x0 x1^2 + -567605.2212159480 1 sin(1 x0) + 1.7820840533 x0 sin(1 x0) + 223743.0165659997 x0 cos(1 x0) + -0.5844231293 x0 sin(1 x1) + 8.1377928848 x0 cos(1 x1) + 0.9784313038 x1 cos(1 x0) + 33232.5163674806 x0^2 sin(1 x0) + -0.7313148103 x0^2 cos(1 x0) + 10.2711568191 x0^2 sin(1 x1) + 0.6612484386 x0^2 cos(1 x1) + -18.9831309553 x0 x1 sin(1 x0) + 1.7429264599 x0 x1 sin(1 x1) + -3.8663204703 x1^2 sin(1 x0) + -0.5934224437 x1^2 cos(1 x0) + -1893.1495270740 x0^3 cos(1 x0) + 1.7505532544 x0^3 cos(1 x1) + 0.2971859520 x0^2 x1 sin(1 x0) + 8.7834220784 x0^2 x1 cos(1 x0) + 0.2470788596 x0^2 x1 sin(1 x1) + -3.0421247953 x0^2 x1 cos(1 x1) + -0.3212578444 x0 x1^2 sin(1 x0) + -1.5295220301 x0 x1^2 cos(1 x0); -224.4077878861 1 + -203.0104963243 x1 + 82.3719204815 x0^2 + 1.0715101363 x1^2 + 25.7099856936 x0^3 + -33.5065326461 x0^2 x1 + 31.7449073111 x0 x1^2 + 14.8450612690 x1^3 + 225.7768809899 1 cos(1 x0) + 171.1018548369 1 sin(1 x1) + 1.3240601083 1 cos(1 x1) + 251.3588285336 x0 cos(1 x0) + 2.9521650936 x0 sin(1 x1) + -250.2200839846 x0 cos(1 x1) + 77.0251733563 x1 cos(1 x0) + -42.1641587185 x1 cos(1 x1) + 107.3319521987 x0^2 sin(1 x0) + 30.9494825299 x0^2 cos(1 x0) + 70.2688481255 x0^2 sin(1 x1) + -2.3200537204 x0^2 cos(1 x1) + 17.6911621628 x0 x1 sin(1 x0) + -100.5433817619 x0 x1 sin(1 x1) + -98.9698705106 x1^2 sin(1 x0) + -1.0887970443 x1^2 cos(1 x0) + 6.6419094628 x0^3 sin(1 x0) + -16.7197181288 x0^3 cos(1 x0) + 7.0202456364 x0^3 cos(1 x1) + -1.6229755373 x0^2 x1 sin(1 x0) + -0.9879223818 x0^2 x1 sin(1 x1) + -19.5860854482 x0^2 x1 cos(1 x1) + -0.4437485682 x0 x1^2 sin(1 x0) + 30.1890763399 x0 x1^2 cos(1 x0) + 13.8958530935 x0 x1^2 cos(1 x1) + -7.0074241279 x1^3 cos(1 x0) + -0.8456580891 x1^3 cos(1 x1)
34,4/6/2026 1:06,vanderpol,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.93918896,7,8,0.375578494,7.114714432,0.043770346,5.052119113,0.80076065,2.212268328,5.860606194,-0.391948939,2.740471186,x1 - 0.005966534*cos(x0**9); x1*(0.9500811 - x0**2)
35,4/6/2026 1:07,vanderpol,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.47125554,12,12,0.517966731,4.722083514,0.119099529,5.746237326,0.999669335,0.003603427,1.317881823,0.996740844,0.006200819,0.9962435295 x1; -1.0029875748 x0 + 1.2191636538 x1 + 0.7948313883 x1*cos(x0) + -1.6629819946 x0**2*x1
35,4/6/2026 1:07,vanderpol,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.837420702,254,254,0.521683432,4.664943861,0.035364654,6.288722828,0.996393112,0.035241563,3.719921112,-8.17924079,17.5741832,-845.3094376103 1 + 0.9965689725 x1 + -3.0555335801 x0^2 + 1.9900178728 x0 x1 + 98.9449157171 x1^2 + 845.4799562327 1 cos(1 x1) + -0.0904542551 x0 sin(1 x0) + 2.2890165645 x0 sin(1 x1) + -1.1416991956 x1 sin(1 x0) + 397.8142212360 x1 sin(1 x1) + 3.0461055385 x0^2 cos(1 x1) + 0.8329901508 x0 x1 cos(1 x0) + -3.4247833033 x0 x1 cos(1 x1) + -0.7140073772 x1^2 cos(1 x0) + -73.0622996628 x1^2 cos(1 x1) + 1.3149459984 x0^2 x1 sin(1 x1) + -1.0746019146 x0 x1^2 sin(1 x1) + -0.4699557754 x1^3 sin(1 x0) + -5.5885657719 x1^3 sin(1 x1); 1252.0788110840 1 + -2477318.0768429302 x0 + -193.8577153913 x0^2 + -5.0157532231 x1^2 + 100597.2729842901 x0^3 + 915.4384353515 x0^2 x1 + 31.4588855735 x0 x1^2 + -217.9022874890 x1^3 + 4100178.8882609233 1 sin(1 x0) + -1237.9296324664 1 cos(1 x0) + -9863.8359509585 1 sin(1 x1) + -13.0370064079 1 cos(1 x1) + -480.5450889199 x0 sin(1 x0) + -1622780.0377903827 x0 cos(1 x0) + 6.5328048983 x0 sin(1 x1) + -82.6551407458 x0 cos(1 x1) + 5818.3309133536 x1 cos(1 x0) + -4.6088002354 x1 sin(1 x1) + 4052.1226696809 x1 cos(1 x1) + -242597.1451395726 x0^2 sin(1 x0) + 57.4284247997 x0^2 cos(1 x0) + -2.7603257681 x0^2 sin(1 x1) + -2.3345983855 x0^2 cos(1 x1) + 2264.4084723855 x0 x1 sin(1 x0) + -4.5387429518 x0 x1 cos(1 x0) + -28.0262663010 x0 x1 sin(1 x1) + -1.3429860833 x0 x1 cos(1 x1) + -76.6663471642 x1^2 sin(1 x0) + 2.1864522267 x1^2 cos(1 x0) + 641.7028365924 x1^2 sin(1 x1) + 13974.9586197942 x0^3 cos(1 x0) + -1.2750619664 x0^3 sin(1 x1) + 0.8300342951 x0^3 cos(1 x1) + -1.1704743384 x0^2 x1 sin(1 x0) + -275.3693402449 x0^2 x1 cos(1 x0) + 31.8925352050 x0 x1^2 cos(1 x0) + -0.7263486567 x0 x1^2 sin(1 x1) + 4.1631509415 x0 x1^2 cos(1 x1) + 0.4781228581 x1^3 sin(1 x0) + -2.3888236626 x1^3 cos(1 x0) + -41.5561327730 x1^3 cos(1 x1)
35,4/6/2026 1:07,vanderpol,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,17.37965798,7,9,0.378497199,6.992019205,0.027286498,6.340959637,0.800750083,2.212117874,5.784628391,-0.385421714,2.727292871,x1*(0.99622977 - 0.012762964*sin(x1)); x1*(0.95225954 - x0**2)
36,4/6/2026 1:11,vanderpol,AutoSINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.1846056,22,24,0.522031771,4.633595386,0.12475018,5.342703285,0.999806657,0.002057409,1.491388798,0.999134811,0.00164654,0.9956521193 x1; -1.0022763580 x0 + -16.0492404181 x1 + 23.7413367288 x1*cos(x0) + 3.4025368601 x0**2*x1 + -8.6613332074 x1*cos(1.6937207*x0) + 2.9424342671 x1*cos(2*x0)
36,4/6/2026 1:11,vanderpol,Standard SINDy,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,0.574061871,341,341,0.52579112,4.581892678,-0.052160709,6.352808283,0.978890214,0.064143645,196.7279487,-7.157194811,15.4297237,0.6445442809 1 + 779.9722001688 x0 + 133.7142212692 x1 + 3.0898033791 x0^2 + 21.5018656574 x0 x1 + 1.4508984496 x1^2 + -71.9973055667 x0^3 + 2.1875495730 x0^2 x1 + -0.6986207182 x0 x1^2 + -9.7165137463 x1^3 + -845.1983514986 1 sin(1 x0) + -214.8662941548 1 sin(1 x1) + 3.8054925549 1 cos(1 x1) + -0.8228306234 x0 sin(1 x0) + 7.8525010954 x0 sin(1 x1) + 64.5452320120 x0 cos(1 x1) + -46.5861915002 x1 sin(1 x0) + 10.3814940523 x1 cos(1 x0) + 68.3020870875 x1 cos(1 x1) + -82.0510931111 x0^2 sin(1 x0) + -1.0693576585 x0^2 cos(1 x0) + 5.2377594314 x0^2 sin(1 x1) + -4.3117245326 x0^2 cos(1 x1) + 22.6996700528 x0 x1 cos(1 x0) + 18.4065407830 x0 x1 sin(1 x1) + -0.8058245900 x0 x1 cos(1 x1) + 25.6122132546 x1^2 sin(1 x0) + -1.0670295624 x1^2 cos(1 x0) + 7.2176426394 x1^2 sin(1 x1) + 13.8597119233 x0^3 cos(1 x0) + 1.1024180047 x0^2 x1 sin(1 x0) + 2.4297259048 x0^2 x1 cos(1 x0) + -1.7364007055 x0^2 x1 sin(1 x1) + -1.8453805316 x0^2 x1 cos(1 x1) + -12.2306145276 x0 x1^2 cos(1 x0) + -1.8220747899 x0 x1^2 cos(1 x1) + 2.0785101856 x1^3 cos(1 x0); -7.4415480381 1 + -6035953.1285627140 x0 + -664.2894143177 x1 + 4.6271799430 x0^2 + 243651.1209749770 x0^3 + 357.1021793969 x0^2 x1 + 65.9589535976 x0 x1^2 + -60.5948059933 x1^3 + 10010330.2618695050 1 sin(1 x0) + 7.4293235690 1 cos(1 x0) + -2884.4388243154 1 sin(1 x1) + 1.3094234675 1 cos(1 x1) + -3974321.6199960052 x0 cos(1 x0) + -65.6725327065 x0 cos(1 x1) + 2367.1046090956 x1 cos(1 x0) + -2.3853135209 x1 sin(1 x1) + 1182.8568570546 x1 cos(1 x1) + -597116.5245206610 x0^2 sin(1 x0) + 0.5278677598 x0^2 cos(1 x0) + 4.6418155809 x0^2 sin(1 x1) + -2.1129880827 x0^2 cos(1 x1) + 935.9679522259 x0 x1 sin(1 x0) + 1.4318185571 x0 x1 cos(1 x0) + -17.3294419939 x0 x1 sin(1 x1) + -0.7681985560 x0 x1 cos(1 x1) + -127.2089219967 x1^2 sin(1 x0) + 1.0396183832 x1^2 cos(1 x0) + 186.9477228795 x1^2 sin(1 x1) + 1.0565637052 x1^2 cos(1 x1) + 34705.7467610229 x0^3 cos(1 x0) + 0.0072660716 x0^3 sin(1 x1) + 3.0103987626 x0^3 cos(1 x1) + 0.6632780045 x0^2 x1 sin(1 x0) + -117.7605186476 x0^2 x1 cos(1 x0) + 0.0492020578 x0^2 x1 sin(1 x1) + -0.4203554285 x0 x1^2 sin(1 x0) + 49.3622503215 x0 x1^2 cos(1 x0) + -0.8203656601 x0 x1^2 sin(1 x1) + 1.8287159237 x0 x1^2 cos(1 x1) + -3.6305256374 x1^3 cos(1 x0) + 0.3848104543 x1^3 sin(1 x1) + -11.7830622228 x1^3 cos(1 x1)
36,4/6/2026 1:11,vanderpol,Standard PySR,0.04,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,18.40186691,7,8,0.381860038,6.910156547,0.027735283,5.99104725,0.800698441,2.212670214,10.66615176,-0.387664111,2.731811494,x1 + cos(x0**6)*0.016896188; x1*(0.9469738 - x0**2)
132,4/6/2026 1:15,vanderpol,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,31.3750155,17,17,0.410915396,7.785159067,0.093293348,7.619025951,0.999050398,0.010537996,2.319378376,0.996834313,0.006020769,0.9997254111 x1; 1.3020162668 x1 + -0.9860397575 x0 + -1.5950951814 x0**2*x1 + 0.3135145171 x1*cos(x0) + 0.3407585600 x1*cos(x0**2)
132,4/6/2026 1:15,vanderpol,Standard SINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,1.402122498,317,317,0.415983577,7.697018626,0.042119841,8.042513981,0.988138705,0.111376226,3.334741831,-10.92088165,22.63902963,1237.3300714781 1 + -353.3902137492 x1 + -255.0680946974 x0^2 + 19.0275041586 x0 x1 + -5.7506240038 x1^2 + 0.3331921356 x0^3 + 60.1350833094 x0^2 x1 + 3.1077452204 x0 x1^2 + -0.5250351621 x1^3 + -1235.6524436049 1 cos(1 x0) + -0.3549751420 1 cos(1 x1) + -361.2803216355 x0 sin(1 x0) + -1.7122390647 x0 cos(1 x0) + 7.0497460055 x0 sin(1 x1) + 2.2861040556 x0 cos(1 x1) + -33.6884729425 x1 sin(1 x0) + 354.6999840471 x1 cos(1 x0) + 0.2557291107 x1 sin(1 x1) + -2.4903288281 x0^2 sin(1 x0) + -1.7087672356 x0^2 cos(1 x1) + 131.3367336049 x0 x1 sin(1 x0) + 8.7362126960 x0 x1 cos(1 x0) + -2.3009510144 x1^2 sin(1 x0) + 4.8405345433 x1^2 cos(1 x0) + -0.6832845490 x1^2 cos(1 x1) + -9.2108611468 x0^3 sin(1 x0) + 0.7030622456 x0^3 cos(1 x0) + -1.7910039227 x0^3 sin(1 x1) + 0.3364532163 x0^3 cos(1 x1) + -13.5808793812 x0^2 x1 cos(1 x0) + 2.1483756232 x0 x1^2 sin(1 x0) + 0.6147340916 x1^3 sin(1 x0) + 0.4728032564 x1^3 cos(1 x0); 2.3101432960 1 + -14135.9607605834 x1 + -1.6232784122 x0 x1 + -98.8947064002 x0^3 + 2257.5303734512 x0^2 x1 + 15.5405872286 x0 x1^2 + -2.3137780903 1 cos(1 x0) + 1699.7681807874 1 sin(1 x1) + -0.9859039369 1 cos(1 x1) + -797.1141835108 x0 cos(1 x0) + -2.6722068479 x0 sin(1 x1) + 794.2686408126 x0 cos(1 x1) + 3.2498332017 x1 sin(1 x0) + 13292.3551766091 x1 cos(1 x0) + -2.5760325494 x1 sin(1 x1) + -853.2764665999 x1 cos(1 x1) + -321.8764037285 x0^2 sin(1 x0) + -214.6398292665 x0^2 sin(1 x1) + 1.1126143194 x0^2 cos(1 x1) + 5157.0349797979 x0 x1 sin(1 x0) + 331.2907329139 x0 x1 sin(1 x1) + 114.8070272365 x1^2 sin(1 x0) + 0.7975945778 x1^2 cos(1 x0) + -174.2488916568 x1^2 sin(1 x1) + 0.9702961602 x1^2 cos(1 x1) + -0.9393421784 x0^3 sin(1 x0) + 43.6914124895 x0^3 cos(1 x0) + -0.6029362316 x0^3 sin(1 x1) + -18.3067143602 x0^3 cos(1 x1) + 2.7166313520 x0^2 x1 sin(1 x0) + -618.1280802816 x0^2 x1 cos(1 x0) + 1.3414327366 x0^2 x1 sin(1 x1) + 59.0671970194 x0^2 x1 cos(1 x1) + -0.7043260396 x0 x1^2 sin(1 x0) + -17.0037496934 x0 x1^2 cos(1 x0) + -0.7824466888 x0 x1^2 sin(1 x1) + -46.3119645756 x0 x1^2 cos(1 x1) + 15.6683526565 x1^3 cos(1 x0) + 0.3366141829 x1^3 sin(1 x1) + 16.4032672763 x1^3 cos(1 x1)
132,4/6/2026 1:15,vanderpol,Standard PySR,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,27.53604126,7,8,0.297086019,9.99460098,0.020643291,8.245554921,0.799891738,2.213460487,7.560997725,-0.403476894,2.763710232,x1 - 0.13738741*sin(x1**3); x1*(0.96038795 - x0**2)
33,4/6/2026 1:16,vanderpol,AutoSINDy,0.05,Separate,STLSQ,TRUE,0.21,0.985,gentle,middle,24.68858957,25,25,0.421166913,7.439995893,0.100936575,8.073528244,0.995872035,0.020551941,8.159034252,0.652912686,0.662080492,1.0100664327 x1 + -0.6360478749 sin(x1**3) + 0.5999647779 sin(x1**3)**3 + 0.2484972882 sin((x1 - 0.016734604)**3)**3; -1.0101274600 x0 + -1.0744953120 x0**2*x1 + 1.5430413589 x1*cos(x0) + 0.4249155290 x1*cos(x0**2)
